X,Y,ID,Name,Date,Time,Lon,Lat,Altitude,North,Azimuth,Camera Mak,Camera Mod,Title,Comment,Path,RelPath,Timestamp,icon_url
9.33895916666667,11.6962574722222,de441742-b09d-4e3c-aa66-69c0168de115,IMG_20210315_080048.jpg,2021/03/15,08:00:48.000,9.338959166666667,11.696257472222223,459.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_080048.jpg,./DAY 2/IMG_20210315_080048.jpg,2021/03/15 08:00:48.000,./0.png
9.33895058333333,11.6962669166667,dd69e531-5585-4f6b-9e9f-f2ecd007c0de,IMG_20210315_080050.jpg,2021/03/15,08:00:50.000,9.338950583333334,11.696266916666668,460.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_080050.jpg,./DAY 2/IMG_20210315_080050.jpg,2021/03/15 08:00:50.000,./0.png
9.33892444444444,11.6962958611111,2160f205-4b99-4d43-9705-6ed142d616ea,IMG_20210315_080103.jpg,2021/03/15,08:01:04.000,9.338924444444444,11.696295861111111,466.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_080103.jpg,./DAY 2/IMG_20210315_080103.jpg,2021/03/15 08:01:04.000,./0.png
9.33834455555556,11.696754,b0ea0305-6c6b-4ac3-a4fd-78a76bee71cc,IMG_20210315_095101.jpg,2021/03/15,09:51:01.000,9.338344555555556,11.696754000000000,452.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_095101.jpg,./DAY 2/IMG_20210315_095101.jpg,2021/03/15 09:51:01.000,./0.png
9.33808383333333,11.6968044166667,94aaf69a-266e-43c4-8171-f42c323b8127,IMG_20210315_095132.jpg,2021/03/15,09:51:32.000,9.338083833333334,11.696804416666668,468.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_095132.jpg,./DAY 2/IMG_20210315_095132.jpg,2021/03/15 09:51:32.000,./0.png
9.33808972222222,11.6967950833333,57181366-6041-4b26-a071-58c667f901db,IMG_20210315_095519.jpg,2021/03/15,09:55:19.000,9.338089722222223,11.696795083333331,467.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_095519.jpg,./DAY 2/IMG_20210315_095519.jpg,2021/03/15 09:55:19.000,./0.png
9.33809458333333,11.6967916388889,095b16de-1538-459b-9a93-1fa477115e41,IMG_20210315_095920.jpg,2021/03/15,09:59:20.000,9.338094583333334,11.696791638888890,453.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_095920.jpg,./DAY 2/IMG_20210315_095920.jpg,2021/03/15 09:59:20.000,./0.png
9.33809458333333,11.6967916388889,b5c12b72-8e2a-45f4-94bd-40ca40d05449,IMG_20210315_095923.jpg,2021/03/15,09:59:23.000,9.338094583333334,11.696791638888890,453.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_095923.jpg,./DAY 2/IMG_20210315_095923.jpg,2021/03/15 09:59:23.000,./0.png
9.33809458333333,11.6967916388889,4091969f-e21e-4dca-b72e-ba809506db14,IMG_20210315_095924.jpg,2021/03/15,09:59:24.000,9.338094583333334,11.696791638888890,453.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_095924.jpg,./DAY 2/IMG_20210315_095924.jpg,2021/03/15 09:59:24.000,./0.png
9.33796905555556,11.6968846666667,bd3bf5b8-64a2-4df0-a981-9719f0494428,IMG_20210315_104700.jpg,2021/03/15,10:47:00.000,9.337969055555556,11.696884666666667,467.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_104700.jpg,./DAY 2/IMG_20210315_104700.jpg,2021/03/15 10:47:00.000,./0.png
9.41087441666667,11.6815644444444,f9c15705-3cb4-40f6-820e-3990fc7b95bf,IMG_20210315_111632.jpg,2021/03/15,11:16:33.000,9.410874416666667,11.681564444444444,455.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_111632.jpg,./DAY 2/IMG_20210315_111632.jpg,2021/03/15 11:16:33.000,./0.png
9.41147972222222,11.6798955555556,36588a57-1e4d-4f92-9276-10eecfcd9d7c,IMG_20210315_112257.jpg,2021/03/15,11:22:57.000,9.411479722222223,11.679895555555555,460.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_112257.jpg,./DAY 2/IMG_20210315_112257.jpg,2021/03/15 11:22:57.000,./0.png
9.41147972222222,11.6798955555556,95d37680-fb4b-4124-b7d6-8a560f1efec3,IMG_20210315_112258.jpg,2021/03/15,11:22:58.000,9.411479722222223,11.679895555555555,460.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_112258.jpg,./DAY 2/IMG_20210315_112258.jpg,2021/03/15 11:22:58.000,./0.png
9.44286725,11.6387085833333,3cee6171-dc45-406f-9071-480727d9a61c,IMG_20210315_112437.jpg,2021/03/15,11:24:37.000,9.442867250000001,11.638708583333335,441.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_112437.jpg,./DAY 2/IMG_20210315_112437.jpg,2021/03/15 11:24:37.000,./0.png
9.44286725,11.6387085833333,d089ea19-d3fc-4fc1-8ecd-5610ce8e5f65,IMG_20210315_112439.jpg,2021/03/15,11:24:39.000,9.442867250000001,11.638708583333335,441.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_112439.jpg,./DAY 2/IMG_20210315_112439.jpg,2021/03/15 11:24:39.000,./0.png
9.45145041666667,11.6267321666667,fb3d955b-62c1-4a26-ae94-4ca0603be0c2,IMG_20210315_112450.jpg,2021/03/15,11:24:50.000,9.451450416666667,11.626732166666667,430.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_112450.jpg,./DAY 2/IMG_20210315_112450.jpg,2021/03/15 11:24:50.000,./0.png
9.45163655555555,11.6244861388889,99a1f7df-4aa5-488a-b3a4-fd360b5c45b2,IMG_20210315_112508.jpg,2021/03/15,11:25:08.000,9.451636555555554,11.624486138888887,420.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_112508.jpg,./DAY 2/IMG_20210315_112508.jpg,2021/03/15 11:25:08.000,./0.png
9.45170205555555,11.6210624166667,b3793b4c-8b9c-4bae-b081-c5e63968caa9,IMG_20210315_113203.jpg,2021/03/15,11:32:03.000,9.451702055555554,11.621062416666668,426.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_113203.jpg,./DAY 2/IMG_20210315_113203.jpg,2021/03/15 11:32:03.000,./0.png
9.45170205555555,11.6210624166667,6a0ed1e8-87f2-476e-9560-47c38e61b734,IMG_20210315_113206.jpg,2021/03/15,11:32:06.000,9.451702055555554,11.621062416666668,426.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_113206.jpg,./DAY 2/IMG_20210315_113206.jpg,2021/03/15 11:32:06.000,./0.png
9.45840844444444,11.5679835277778,6a14cf85-b0db-411f-b8f5-75aaef9a5d73,IMG_20210315_113219.jpg,2021/03/15,11:32:19.000,9.458408444444444,11.567983527777775,440.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_113219.jpg,./DAY 2/IMG_20210315_113219.jpg,2021/03/15 11:32:19.000,./0.png
9.45853127777778,11.5669626666667,d90f89b6-e256-4677-9064-e35d16325ec6,IMG_20210315_113827.jpg,2021/03/15,11:38:27.000,9.458531277777777,11.566962666666665,439.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_113827.jpg,./DAY 2/IMG_20210315_113827.jpg,2021/03/15 11:38:27.000,./0.png
9.49758744444444,11.5519025555556,3ac76075-6832-40ee-b355-8ab6a56d0958,IMG_20210315_114823.jpg,2021/03/15,11:48:23.000,9.497587444444443,11.551902555555555,448.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_114823.jpg,./DAY 2/IMG_20210315_114823.jpg,2021/03/15 11:48:23.000,./0.png
9.48418211111111,11.4621083055556,cea383f9-dde4-41a8-86d6-957a136e77fb,IMG_20210315_115900.jpg,2021/03/15,11:59:00.000,9.484182111111110,11.462108305555555,486.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_115900.jpg,./DAY 2/IMG_20210315_115900.jpg,2021/03/15 11:59:00.000,./0.png
9.48417894444444,11.4621068055556,81c2a33e-7a02-4147-b61d-e7b21312495c,IMG_20210315_115904.jpg,2021/03/15,11:59:04.000,9.484178944444444,11.462106805555557,486.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_115904.jpg,./DAY 2/IMG_20210315_115904.jpg,2021/03/15 11:59:04.000,./0.png
9.48412094444444,11.4621216944444,87d0b3ab-9e49-4c11-bb84-1e3ed4d017ee,IMG_20210315_115912.jpg,2021/03/15,11:59:12.000,9.484120944444443,11.462121694444445,486.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_115912.jpg,./DAY 2/IMG_20210315_115912.jpg,2021/03/15 11:59:12.000,./0.png
9.48409705555556,11.4621225,ab1cea48-be8a-412b-a1f0-748c107e67b5,IMG_20210315_115922.jpg,2021/03/15,11:59:22.000,9.484097055555557,11.462122500000000,485.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_115922.jpg,./DAY 2/IMG_20210315_115922.jpg,2021/03/15 11:59:22.000,./0.png
9.48410636111111,11.4621176111111,3996462b-dc42-4bc6-94d2-db3555082602,IMG_20210315_115932.jpg,2021/03/15,11:59:32.000,9.484106361111110,11.462117611111111,486.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_115932.jpg,./DAY 2/IMG_20210315_115932.jpg,2021/03/15 11:59:32.000,./0.png
9.48448247222222,11.4618163888889,5a80f2f4-92b3-4d77-9937-7ac99ee62b67,IMG_20210315_120100.jpg,2021/03/15,12:01:00.000,9.484482472222222,11.461816388888888,490.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_120100.jpg,./DAY 2/IMG_20210315_120100.jpg,2021/03/15 12:01:00.000,./0.png
9.48448166666667,11.4617864166667,781d187f-b8c2-4af4-ad57-139b517a2ccf,IMG_20210315_120108.jpg,2021/03/15,12:01:09.000,9.484481666666666,11.461786416666666,486.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_120108.jpg,./DAY 2/IMG_20210315_120108.jpg,2021/03/15 12:01:09.000,./0.png
9.48336566666667,11.4609681666667,d5a47988-5ab8-44d4-a94d-a918c9e6f591,IMG_20210315_121641.jpg,2021/03/15,12:16:41.000,9.483365666666666,11.460968166666666,499.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121641.jpg,./DAY 2/IMG_20210315_121641.jpg,2021/03/15 12:16:41.000,./0.png
9.48338555555556,11.4609451944444,74c2b913-bd34-4a82-ab25-60d008393c15,IMG_20210315_121647.jpg,2021/03/15,12:16:47.000,9.483385555555556,11.460945194444443,497.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121647.jpg,./DAY 2/IMG_20210315_121647.jpg,2021/03/15 12:16:47.000,./0.png
9.48317494444444,11.4603812777778,dbaf04d3-a1b3-4d7b-bae7-6c098ec34601,IMG_20210315_121852.jpg,2021/03/15,12:18:52.000,9.483174944444444,11.460381277777778,479.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121852.jpg,./DAY 2/IMG_20210315_121852.jpg,2021/03/15 12:18:52.000,./0.png
9.48324172222222,11.45967675,65698892-1b86-4349-83d1-27a0eff2c34b,IMG_20210315_121936.jpg,2021/03/15,12:19:36.000,9.483241722222221,11.459676750000000,488.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121936.jpg,./DAY 2/IMG_20210315_121936.jpg,2021/03/15 12:19:36.000,./0.png
9.48323791666667,11.4596973888889,92b085d0-f14f-434b-a453-5a6e2648e970,IMG_20210315_121940.jpg,2021/03/15,12:19:40.000,9.483237916666665,11.459697388888888,486.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121940.jpg,./DAY 2/IMG_20210315_121940.jpg,2021/03/15 12:19:40.000,./0.png
9.4832155,11.4597838611111,a5c82cd0-94b7-44e0-82ec-5a960dd225e2,IMG_20210315_121957.jpg,2021/03/15,12:19:57.000,9.483215500000000,11.459783861111111,480.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121957.jpg,./DAY 2/IMG_20210315_121957.jpg,2021/03/15 12:19:57.000,./0.png
9.48321608333333,11.4597864166667,1c367240-be6d-4c95-bb56-8af8d7b79044,IMG_20210315_121958.jpg,2021/03/15,12:19:59.000,9.483216083333334,11.459786416666667,479.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_121958.jpg,./DAY 2/IMG_20210315_121958.jpg,2021/03/15 12:19:59.000,./0.png
9.483211,11.4597904166667,39d56c1b-9f02-4119-afad-69bc4cc2efcb,IMG_20210315_122033.jpg,2021/03/15,12:20:33.000,9.483211000000001,11.459790416666666,479.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_122033.jpg,./DAY 2/IMG_20210315_122033.jpg,2021/03/15 12:20:33.000,./0.png
9.48017119444444,11.4551406944444,56b57e02-2a2d-44d1-9176-33785c150639,IMG_20210315_131408.jpg,2021/03/15,13:14:08.000,9.480171194444443,11.455140694444443,485.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131408.jpg,./DAY 2/IMG_20210315_131408.jpg,2021/03/15 13:14:08.000,./0.png
9.48014641666667,11.4550383611111,7bd36d0c-a00a-40dd-bafe-72ac08396e12,IMG_20210315_131415.jpg,2021/03/15,13:14:15.000,9.480146416666665,11.455038361111111,463.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131415.jpg,./DAY 2/IMG_20210315_131415.jpg,2021/03/15 13:14:15.000,./0.png
9.48018475,11.4550842777778,b429be93-1975-4bdd-82df-0b8d85550b4e,IMG_20210315_131425.jpg,2021/03/15,13:14:25.000,9.480184749999999,11.455084277777779,469.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131425.jpg,./DAY 2/IMG_20210315_131425.jpg,2021/03/15 13:14:25.000,./0.png
9.48018480555556,11.4550845555556,f5d526c5-0fe5-4035-b520-a1c673f07409,IMG_20210315_131428.jpg,2021/03/15,13:14:29.000,9.480184805555556,11.455084555555555,469.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131428.jpg,./DAY 2/IMG_20210315_131428.jpg,2021/03/15 13:14:29.000,./0.png
9.48018527777778,11.4550856666667,4840f32f-9f03-48be-bdcd-ee9ffef5efbf,IMG_20210315_131434.jpg,2021/03/15,13:14:34.000,9.480185277777778,11.455085666666665,470.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131434.jpg,./DAY 2/IMG_20210315_131434.jpg,2021/03/15 13:14:34.000,./0.png
9.48018816666667,11.4550880277778,b314c4d3-f7f4-4e02-8d18-fa7c016e3429,IMG_20210315_131436.jpg,2021/03/15,13:14:36.000,9.480188166666666,11.455088027777776,470.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131436.jpg,./DAY 2/IMG_20210315_131436.jpg,2021/03/15 13:14:36.000,./0.png
9.48018980555556,11.4550895833333,1d497a0c-bf03-473c-a745-08f322b649fc,IMG_20210315_131439.jpg,2021/03/15,13:14:40.000,9.480189805555556,11.455089583333333,470.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131439.jpg,./DAY 2/IMG_20210315_131439.jpg,2021/03/15 13:14:40.000,./0.png
9.48018952777778,11.4550895833333,923700ec-1828-464e-bd21-d05ee68e956d,IMG_20210315_131442.jpg,2021/03/15,13:14:43.000,9.480189527777778,11.455089583333333,470.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131442.jpg,./DAY 2/IMG_20210315_131442.jpg,2021/03/15 13:14:43.000,./0.png
9.48018969444444,11.4550898888889,8252c9da-478a-4fb7-9bf9-2f6be9e69c5d,IMG_20210315_131445.jpg,2021/03/15,13:14:45.000,9.480189694444444,11.455089888888889,470.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131445.jpg,./DAY 2/IMG_20210315_131445.jpg,2021/03/15 13:14:45.000,./0.png
9.48018963888889,11.45509025,1b857d4a-3151-40fa-afda-6fde094069da,IMG_20210315_131450.jpg,2021/03/15,13:14:50.000,9.480189638888890,11.455090250000000,473.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131450.jpg,./DAY 2/IMG_20210315_131450.jpg,2021/03/15 13:14:50.000,./0.png
9.48018997222222,11.4550905833333,2d793c59-e219-4e1b-bd08-475cc66f6777,IMG_20210315_131452.jpg,2021/03/15,13:14:53.000,9.480189972222222,11.455090583333332,472.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131452.jpg,./DAY 2/IMG_20210315_131452.jpg,2021/03/15 13:14:53.000,./0.png
9.48019022222222,11.4550910833333,75b1d74e-8a27-4f25-bf1e-72f54a76294b,IMG_20210315_131454.jpg,2021/03/15,13:14:55.000,9.480190222222223,11.455091083333333,472.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131454.jpg,./DAY 2/IMG_20210315_131454.jpg,2021/03/15 13:14:55.000,./0.png
9.48019044444444,11.4550916666667,2c37377b-5c2d-4c22-ac86-a7b375809f3a,IMG_20210315_131458.jpg,2021/03/15,13:14:58.000,9.480190444444444,11.455091666666666,472.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131458.jpg,./DAY 2/IMG_20210315_131458.jpg,2021/03/15 13:14:58.000,./0.png
9.48019125,11.4550929444444,ef9c1130-a63e-4f7d-a925-0d9fb431c66f,IMG_20210315_131503.jpg,2021/03/15,13:15:03.000,9.480191250000001,11.455092944444443,471.000000000000000,,,HUAWEI,HUAWEI VNS-AL00,,,C:/GIS/2021 LOCAL FIELD TRIP/DAY 2\IMG_20210315_131503.jpg,./DAY 2/IMG_20210315_131503.jpg,2021/03/15 13:15:03.000,./0.png
